Date,Time,Day Name,Number of Payments,Number of Violations,Violation Perc.,Traffic,Facility,Peak Hour,Revenues Class
1/30/2025,11:00,Thursday,3275,134,3.93%,3409,GWB,No,High
1/30/2025,9:00,Thursday,2470,105,4.08%,2575,Holland,Yes,High
1/30/2025,8:00,Thursday,2140,68,3.08%,2208,Outerbridge,Yes,High
1/30/2025,15:00,Thursday,3046,120,3.79%,3166,GWB,No,Medium
1/30/2025,9:00,Thursday,2076,52,2.44%,2128,Outerbridge,Yes,Medium
1/30/2025,7:00,Thursday,2327,137,5.56%,2464,Holland,Yes,Medium
1/30/2025,5:00,Thursday,2121,66,3.02%,2187,Outerbridge,No,Medium
1/30/2025,17:00,Thursday,2392,62,2.53%,2454,Outerbridge,Yes,Medium
1/30/2025,14:00,Thursday,2872,132,4.39%,3004,GWB,No,Medium
1/30/2025,13:00,Thursday,2796,130,4.44%,2926,GWB,No,Medium
1/30/2025,12:00,Thursday,2725,108,3.81%,2833,GWB,No,Medium
1/30/2025,8:00,Thursday,2136,91,4.09%,2227,Holland,Yes,Medium
1/30/2025,16:00,Thursday,2206,54,2.39%,2260,Outerbridge,Yes,Medium
1/30/2025,20:00,Thursday,1809,50,2.69%,1859,Goethals,Yes,Medium
1/30/2025,10:00,Thursday,1866,40,2.10%,1906,Outerbridge,Yes,Medium
1/30/2025,17:00,Thursday,2232,68,2.96%,2300,Holland,Yes,Medium
1/30/2025,18:00,Thursday,2087,54,2.52%,2141,Lincoln,Yes,Medium
1/30/2025,19:00,Thursday,2259,130,5.44%,2389,GWB,Yes,Medium
1/30/2025,11:00,Thursday,2122,65,2.97%,2187,Lincoln,No,Medium
1/30/2025,18:00,Thursday,2072,48,2.26%,2120,Outerbridge,Yes,Medium
1/30/2025,10:00,Thursday,1979,79,3.84%,2058,Holland,Yes,Medium
1/30/2025,18:00,Thursday,2140,94,4.21%,2234,Holland,Yes,Medium
1/30/2025,17:00,Thursday,1953,62,3.08%,2015,Lincoln,Yes,Medium
1/30/2025,16:00,Thursday,1891,44,2.27%,1935,Lincoln,Yes,Medium
1/30/2025,20:00,Thursday,2081,133,6.01%,2214,GWB,Yes,Medium
1/30/2025,11:00,Thursday,1775,50,2.74%,1825,Outerbridge,No,Medium
1/30/2025,16:00,Thursday,1986,86,4.15%,2072,Holland,Yes,Medium
1/30/2025,5:00,Thursday,1915,71,3.58%,1986,Holland,No,Medium
1/30/2025,15:00,Thursday,1945,41,2.06%,1986,Outerbridge,No,Medium
1/30/2025,12:00,Thursday,1823,48,2.57%,1871,Lincoln,No,Medium
1/30/2025,19:00,Thursday,1721,55,3.10%,1776,Outerbridge,Yes,Medium
1/30/2025,14:00,Thursday,1782,60,3.26%,1842,Outerbridge,No,Medium
1/30/2025,19:00,Thursday,1672,55,3.18%,1727,Lincoln,Yes,Medium
1/30/2025,15:00,Thursday,1906,57,2.90%,1963,Lincoln,No,Medium
1/30/2025,14:00,Thursday,1875,58,3.00%,1933,Lincoln,No,Medium
1/30/2025,13:00,Thursday,1699,46,2.64%,1745,Outerbridge,No,Medium
1/30/2025,13:00,Thursday,1752,42,2.34%,1794,Lincoln,No,Medium
1/30/2025,19:00,Thursday,1704,80,4.48%,1784,Holland,Yes,Medium
1/30/2025,4:00,Thursday,721,52,6.73%,773,Goethals,No,Medium
1/30/2025,21:00,Thursday,1514,76,4.78%,1590,Goethals,No,Medium
1/30/2025,12:00,Thursday,1562,46,2.86%,1608,Outerbridge,No,Medium
1/30/2025,20:00,Thursday,1444,47,3.15%,1491,Lincoln,Yes,Medium
1/30/2025,21:00,Thursday,1840,85,4.42%,1925,Holland,No,Medium
1/30/2025,14:00,Thursday,1813,84,4.43%,1897,Holland,No,Medium
1/30/2025,15:00,Thursday,1814,78,4.12%,1892,Holland,No,Medium
1/30/2025,4:00,Thursday,932,30,3.12%,962,Outerbridge,No,Medium
1/30/2025,21:00,Thursday,1569,58,3.56%,1627,Lincoln,No,Medium
1/30/2025,22:00,Thursday,1282,56,4.19%,1338,Goethals,No,Medium
1/30/2025,20:00,Thursday,1548,77,4.74%,1625,Holland,Yes,Medium
1/30/2025,4:00,Thursday,1076,34,3.06%,1110,Lincoln,No,Medium
1/30/2025,22:00,Thursday,1527,68,4.26%,1595,Lincoln,No,Medium
1/30/2025,20:00,Thursday,1367,43,3.05%,1410,Outerbridge,Yes,Medium
1/30/2025,11:00,Thursday,1608,86,5.08%,1694,Holland,No,Medium
1/30/2025,13:00,Thursday,1619,73,4.31%,1692,Holland,No,Medium
1/30/2025,12:00,Thursday,1560,65,4.00%,1625,Holland,No,Medium
1/30/2025,22:00,Thursday,1562,81,4.93%,1643,Holland,No,Medium
1/30/2025,21:00,Thursday,1558,86,5.23%,1644,GWB,No,Medium
1/30/2025,23:00,Thursday,883,50,5.36%,933,Goethals,No,Medium
1/30/2025,3:00,Thursday,409,25,5.76%,434,Goethals,No,Low
1/30/2025,23:00,Thursday,1161,52,4.29%,1213,Lincoln,No,Low
1/30/2025,21:00,Thursday,1043,43,3.96%,1086,Outerbridge,No,Low
1/30/2025,22:00,Thursday,886,25,2.74%,911,Outerbridge,No,Low
1/30/2025,17:00,Thursday,966,33,3.30%,999,Bayonne,Yes,Low
1/30/2025,1:00,Thursday,451,23,4.85%,474,Goethals,No,Low
1/30/2025,16:00,Thursday,868,23,2.58%,891,Bayonne,Yes,Low
1/30/2025,0:00,Thursday,562,21,3.60%,583,Goethals,No,Low
1/30/2025,8:00,Thursday,588,31,5.01%,619,Bayonne,Yes,Low
1/30/2025,2:00,Thursday,342,9,2.56%,351,Goethals,No,Low
1/30/2025,22:00,Thursday,1024,59,5.45%,1083,GWB,No,Low
1/30/2025,3:00,Thursday,351,22,5.90%,373,Outerbridge,No,Low
1/30/2025,4:00,Thursday,831,34,3.93%,865,Holland,No,Low
1/30/2025,23:00,Thursday,653,23,3.40%,676,Outerbridge,No,Low
1/30/2025,7:00,Thursday,577,28,4.63%,605,Bayonne,Yes,Low
1/30/2025,18:00,Thursday,771,21,2.65%,792,Bayonne,Yes,Low
1/30/2025,4:00,Thursday,944,31,3.18%,975,GWB,No,Low
1/30/2025,3:00,Thursday,430,17,3.80%,447,Lincoln,No,Low
1/30/2025,23:00,Thursday,897,46,4.88%,943,Holland,No,Low
1/30/2025,9:00,Thursday,471,25,5.04%,496,Bayonne,Yes,Low
1/30/2025,10:00,Thursday,427,20,4.47%,447,Bayonne,Yes,Low
1/30/2025,13:00,Thursday,519,23,4.24%,542,Bayonne,No,Low
1/30/2025,15:00,Thursday,642,33,4.89%,675,Bayonne,No,Low
1/30/2025,12:00,Thursday,514,13,2.47%,527,Bayonne,No,Low
1/30/2025,0:00,Thursday,589,24,3.92%,613,Lincoln,No,Low
1/30/2025,6:00,Thursday,497,25,4.79%,522,Bayonne,Yes,Low
1/30/2025,11:00,Thursday,447,17,3.66%,464,Bayonne,No,Low
1/30/2025,14:00,Thursday,577,23,3.83%,600,Bayonne,No,Low
1/30/2025,19:00,Thursday,556,22,3.81%,578,Bayonne,Yes,Low
1/30/2025,2:00,Thursday,349,14,3.86%,363,Lincoln,No,Low
1/30/2025,0:00,Thursday,415,19,4.38%,434,Outerbridge,No,Low
1/30/2025,1:00,Thursday,393,19,4.61%,412,Lincoln,No,Low
1/30/2025,2:00,Thursday,244,9,3.56%,253,Outerbridge,No,Low
1/30/2025,0:00,Thursday,576,29,4.79%,605,Holland,No,Low
1/30/2025,1:00,Thursday,268,7,2.55%,275,Outerbridge,No,Low
1/30/2025,20:00,Thursday,400,18,4.31%,418,Bayonne,Yes,Low
1/30/2025,1:00,Thursday,392,21,5.08%,413,Holland,No,Low
1/30/2025,3:00,Thursday,310,23,6.91%,333,Holland,No,Low
1/30/2025,5:00,Thursday,222,15,6.33%,237,Bayonne,No,Low
1/30/2025,21:00,Thursday,291,9,3.00%,300,Bayonne,No,Low
1/30/2025,2:00,Thursday,247,12,4.63%,259,Holland,No,Low
1/30/2025,22:00,Thursday,256,12,4.48%,268,Bayonne,No,Low
1/30/2025,4:00,Thursday,95,2,2.06%,97,Bayonne,No,Low
1/30/2025,23:00,Thursday,168,5,2.89%,173,Bayonne,No,Low
1/30/2025,0:00,Thursday,105,11,9.48%,116,Bayonne,No,Low
1/30/2025,2:00,Thursday,53,1,1.85%,54,Bayonne,No,Low
1/30/2025,3:00,Thursday,61,3,4.69%,64,Bayonne,No,Low
1/30/2025,1:00,Thursday,62,5,7.46%,67,Bayonne,No,Low
1/30/2025,23:00,Thursday,10,0,0.00%,10,GWB,No,Low
1/30/2025,1:00,Thursday,6,0,0.00%,6,GWB,No,Low
1/30/2025,3:00,Thursday,5,0,0.00%,5,GWB,No,Low
1/30/2025,0:00,Thursday,1,0,0.00%,1,GWB,No,Low
1/30/2025,2:00,Thursday,1,0,0.00%,1,GWB,No,Low
1/31/2025,6:00,Friday,3910,126,3.12%,4036,GWB,Yes,High
1/31/2025,5:00,Friday,2973,100,3.25%,3073,GWB,No,High
1/31/2025,7:00,Friday,3867,151,3.76%,4018,GWB,Yes,High
1/31/2025,8:00,Friday,3197,108,3.27%,3305,GWB,Yes,High
1/31/2025,10:00,Friday,3218,140,4.17%,3358,GWB,Yes,High
1/31/2025,9:00,Friday,3231,124,3.70%,3355,GWB,Yes,High
1/31/2025,4:00,Friday,1674,64,3.68%,1738,GWB,No,High
1/31/2025,11:00,Friday,3065,99,3.13%,3164,GWB,No,High
1/31/2025,14:00,Friday,3795,120,3.07%,3915,GWB,No,High
1/31/2025,6:00,Friday,3858,124,3.11%,3982,Lincoln,Yes,High
1/31/2025,12:00,Friday,3385,149,4.22%,3534,GWB,No,High
1/31/2025,7:00,Friday,4060,98,2.36%,4158,Lincoln,Yes,High
1/31/2025,17:00,Friday,3675,136,3.57%,3811,GWB,Yes,High
1/31/2025,18:00,Friday,3406,145,4.08%,3551,GWB,Yes,High
1/31/2025,13:00,Friday,3406,126,3.57%,3532,GWB,No,High
1/31/2025,15:00,Friday,3489,123,3.41%,3612,GWB,No,High
1/31/2025,16:00,Friday,3233,146,4.32%,3379,GWB,Yes,High
1/31/2025,3:00,Friday,1460,67,4.39%,1527,GWB,No,High
1/31/2025,19:00,Friday,2983,143,4.57%,3126,GWB,Yes,High
1/31/2025,8:00,Friday,3641,106,2.83%,3747,Lincoln,Yes,High
1/31/2025,22:00,Friday,3426,168,4.67%,3594,GWB,No,High
1/31/2025,6:00,Friday,4225,176,4.00%,4401,GWB,Yes,High
1/31/2025,20:00,Friday,2474,117,4.52%,2591,GWB,Yes,High
1/31/2025,6:00,Friday,2446,113,4.42%,2559,Goethals,Yes,High
1/31/2025,8:00,Friday,2425,100,3.96%,2525,Goethals,Yes,High
1/31/2025,0:00,Friday,1856,87,4.48%,1943,GWB,No,High
1/31/2025,7:00,Friday,3687,222,5.68%,3909,GWB,Yes,High
1/31/2025,7:00,Friday,2336,116,4.73%,2452,Goethals,Yes,High
1/31/2025,9:00,Friday,2187,85,3.74%,2272,Goethals,Yes,High
1/31/2025,21:00,Friday,2358,102,4.15%,2460,GWB,No,High
1/31/2025,2:00,Friday,1131,62,5.20%,1193,GWB,No,High
1/31/2025,16:00,Friday,3368,125,3.58%,3493,GWB,Yes,High
1/31/2025,17:00,Friday,2907,107,3.55%,3014,Goethals,Yes,High
1/31/2025,9:00,Friday,2700,96,3.43%,2796,Lincoln,Yes,High
1/31/2025,18:00,Friday,3286,167,4.84%,3453,GWB,Yes,High
1/31/2025,8:00,Friday,3255,178,5.18%,3433,GWB,Yes,High
1/31/2025,16:00,Friday,2698,84,3.02%,2782,Goethals,Yes,High
1/31/2025,18:00,Friday,2844,105,3.56%,2949,Goethals,Yes,High
1/31/2025,11:00,Friday,2222,100,4.31%,2322,Goethals,No,High
1/31/2025,9:00,Friday,3205,163,4.84%,3368,GWB,Yes,High
1/31/2025,14:00,Friday,2573,101,3.78%,2674,Goethals,No,High
1/31/2025,10:00,Friday,1973,72,3.52%,2045,Goethals,Yes,High
1/31/2025,1:00,Friday,1318,56,4.08%,1374,GWB,No,High
1/31/2025,12:00,Friday,2329,70,2.92%,2399,Goethals,No,High
1/31/2025,13:00,Friday,2405,96,3.84%,2501,Goethals,No,High
1/31/2025,15:00,Friday,2651,91,3.32%,2742,Goethals,No,High
1/31/2025,6:00,Friday,2564,75,2.84%,2639,Outerbridge,Yes,High
1/31/2025,5:00,Friday,3389,127,3.61%,3516,GWB,No,High
1/31/2025,23:00,Friday,2154,102,4.52%,2256,GWB,No,High
1/31/2025,5:00,Friday,2154,68,3.06%,2222,Lincoln,No,High
1/31/2025,7:00,Friday,2524,66,2.55%,2590,Outerbridge,Yes,High
1/31/2025,10:00,Friday,2913,116,3.83%,3029,GWB,Yes,High
1/31/2025,17:00,Friday,2888,117,3.89%,3005,GWB,Yes,High
1/31/2025,14:00,Friday,3314,128,3.72%,3442,GWB,No,High
1/31/2025,5:00,Friday,1654,76,4.39%,1730,Goethals,No,High
1/31/2025,19:00,Friday,2308,78,3.27%,2386,Goethals,Yes,High
1/31/2025,15:00,Friday,3172,130,3.94%,3302,GWB,No,High
1/31/2025,10:00,Friday,2131,65,2.96%,2196,Lincoln,Yes,Medium
1/31/2025,13:00,Friday,2992,141,4.50%,3133,GWB,No,Medium
1/31/2025,6:00,Friday,2281,128,5.31%,2409,Holland,Yes,Medium
1/31/2025,19:00,Friday,2521,122,4.62%,2643,GWB,Yes,Medium
1/31/2025,11:00,Friday,2926,126,4.13%,3052,GWB,No,Medium
1/31/2025,18:00,Friday,2162,52,2.35%,2214,Lincoln,Yes,Medium
1/31/2025,12:00,Friday,2693,114,4.06%,2807,GWB,No,Medium
1/31/2025,18:00,Friday,2270,87,3.69%,2357,Holland,Yes,Medium
1/31/2025,5:00,Friday,1886,49,2.53%,1935,Outerbridge,No,Medium
1/31/2025,17:00,Friday,2179,61,2.72%,2240,Outerbridge,Yes,Medium
1/31/2025,8:00,Friday,1881,63,3.24%,1944,Outerbridge,Yes,Medium
1/31/2025,18:00,Friday,2109,52,2.41%,2161,Outerbridge,Yes,Medium
1/31/2025,20:00,Friday,2237,127,5.37%,2364,GWB,Yes,Medium
1/31/2025,16:00,Friday,1955,59,2.93%,2014,Lincoln,Yes,Medium
1/31/2025,9:00,Friday,1793,39,2.13%,1832,Outerbridge,Yes,Medium
1/31/2025,9:00,Friday,1959,77,3.78%,2036,Holland,Yes,Medium
1/31/2025,17:00,Friday,2160,85,3.79%,2245,Holland,Yes,Medium
1/31/2025,14:00,Friday,2240,55,2.40%,2295,Outerbridge,No,Medium
1/31/2025,16:00,Friday,2020,63,3.02%,2083,Outerbridge,Yes,Medium
1/31/2025,8:00,Friday,1860,74,3.83%,1934,Holland,Yes,Medium
1/31/2025,20:00,Friday,1731,82,4.52%,1813,Goethals,Yes,Medium
1/31/2025,7:00,Friday,1910,102,5.07%,2012,Holland,Yes,Medium
1/31/2025,19:00,Friday,1880,46,2.39%,1926,Lincoln,Yes,Medium
1/31/2025,13:00,Friday,2042,39,1.87%,2081,Outerbridge,No,Medium
1/31/2025,11:00,Friday,1906,65,3.30%,1971,Lincoln,No,Medium
1/31/2025,15:00,Friday,2159,44,2.00%,2203,Outerbridge,No,Medium
1/31/2025,19:00,Friday,1891,84,4.25%,1975,Holland,Yes,Medium
1/31/2025,12:00,Friday,1829,47,2.51%,1876,Outerbridge,No,Medium
1/31/2025,15:00,Friday,1921,51,2.59%,1972,Lincoln,No,Medium
1/31/2025,10:00,Friday,1517,38,2.44%,1555,Outerbridge,Yes,Medium
1/31/2025,16:00,Friday,1850,75,3.90%,1925,Holland,Yes,Medium
1/31/2025,14:00,Friday,1949,66,3.28%,2015,Lincoln,No,Medium
1/31/2025,12:00,Friday,1760,46,2.55%,1806,Lincoln,No,Medium
1/31/2025,10:00,Friday,1694,71,4.02%,1765,Holland,Yes,Medium
1/31/2025,5:00,Friday,1802,77,4.10%,1879,Holland,No,Medium
1/31/2025,17:00,Friday,1667,42,2.46%,1709,Lincoln,Yes,Medium
1/31/2025,14:00,Friday,1898,81,4.09%,1979,Holland,No,Medium
1/31/2025,22:00,Friday,1483,78,5.00%,1561,Goethals,No,Medium
1/31/2025,21:00,Friday,1554,56,3.48%,1610,Goethals,No,Medium
1/31/2025,19:00,Friday,1558,36,2.26%,1594,Outerbridge,Yes,Medium
1/31/2025,20:00,Friday,1444,41,2.76%,1485,Lincoln,Yes,Medium
1/31/2025,11:00,Friday,1515,46,2.95%,1561,Outerbridge,No,Medium
1/31/2025,13:00,Friday,1652,51,2.99%,1703,Lincoln,No,Medium
1/31/2025,15:00,Friday,1845,66,3.45%,1911,Holland,No,Medium
1/31/2025,4:00,Friday,662,42,5.97%,704,Goethals,No,Medium
1/31/2025,21:00,Friday,1843,96,4.95%,1939,GWB,No,Medium
1/31/2025,13:00,Friday,1679,69,3.95%,1748,Holland,No,Medium
1/31/2025,11:00,Friday,1598,72,4.31%,1670,Holland,No,Medium
1/31/2025,12:00,Friday,1632,59,3.49%,1691,Holland,No,Medium
1/31/2025,4:00,Friday,1055,38,3.48%,1093,Lincoln,No,Medium
1/31/2025,20:00,Friday,1475,85,5.45%,1560,Holland,Yes,Medium
1/31/2025,4:00,Friday,818,30,3.54%,848,Outerbridge,No,Medium
1/31/2025,20:00,Friday,1333,50,3.62%,1383,Outerbridge,Yes,Medium
1/31/2025,22:00,Friday,1446,64,4.24%,1510,Lincoln,No,Medium
1/31/2025,21:00,Friday,1604,76,4.52%,1680,Holland,No,Medium
1/31/2025,23:00,Friday,1159,53,4.37%,1212,Goethals,No,Medium
1/31/2025,21:00,Friday,1367,68,4.74%,1435,Lincoln,No,Medium
1/31/2025,23:00,Friday,1381,47,3.29%,1428,Lincoln,No,Medium
1/31/2025,22:00,Friday,1452,71,4.66%,1523,Holland,No,Medium
1/31/2025,3:00,Friday,449,14,3.02%,463,Goethals,No,Low
1/31/2025,0:00,Friday,699,33,4.51%,732,Goethals,No,Low
1/31/2025,21:00,Friday,1117,36,3.12%,1153,Outerbridge,No,Low
1/31/2025,22:00,Friday,997,29,2.83%,1026,Outerbridge,No,Low
1/31/2025,23:00,Friday,1121,57,4.84%,1178,Holland,No,Low
1/31/2025,17:00,Friday,918,30,3.16%,948,Bayonne,Yes,Low
1/31/2025,1:00,Friday,440,22,4.76%,462,Goethals,No,Low
1/31/2025,16:00,Friday,869,34,3.77%,903,Bayonne,Yes,Low
1/31/2025,0:00,Friday,851,47,5.23%,898,Lincoln,No,Low
1/31/2025,4:00,Friday,844,41,4.63%,885,Holland,No,Low
1/31/2025,2:00,Friday,353,18,4.85%,371,Goethals,No,Low
1/31/2025,4:00,Friday,968,41,4.06%,1009,GWB,No,Low
1/31/2025,3:00,Friday,334,12,3.47%,346,Outerbridge,No,Low
1/31/2025,3:00,Friday,465,11,2.31%,476,Lincoln,No,Low
1/31/2025,23:00,Friday,753,26,3.34%,779,Outerbridge,No,Low
1/31/2025,15:00,Friday,799,23,2.80%,822,Bayonne,No,Low
1/31/2025,18:00,Friday,726,21,2.81%,747,Bayonne,Yes,Low
1/31/2025,8:00,Friday,543,21,3.72%,564,Bayonne,Yes,Low
1/31/2025,9:00,Friday,446,19,4.09%,465,Bayonne,Yes,Low
1/31/2025,7:00,Friday,529,36,6.37%,565,Bayonne,Yes,Low
1/31/2025,1:00,Friday,515,22,4.10%,537,Lincoln,No,Low
1/31/2025,14:00,Friday,590,12,1.99%,602,Bayonne,No,Low
1/31/2025,13:00,Friday,529,14,2.58%,543,Bayonne,No,Low
1/31/2025,6:00,Friday,463,19,3.94%,482,Bayonne,Yes,Low
1/31/2025,19:00,Friday,552,16,2.82%,568,Bayonne,Yes,Low
1/31/2025,0:00,Friday,631,36,5.40%,667,Holland,No,Low
1/31/2025,10:00,Friday,408,22,5.12%,430,Bayonne,Yes,Low
1/31/2025,2:00,Friday,245,5,2.00%,250,Outerbridge,No,Low
1/31/2025,2:00,Friday,390,19,4.65%,409,Lincoln,No,Low
1/31/2025,12:00,Friday,467,20,4.11%,487,Bayonne,No,Low
1/31/2025,1:00,Friday,266,14,5.00%,280,Outerbridge,No,Low
1/31/2025,0:00,Friday,369,13,3.40%,382,Outerbridge,No,Low
1/31/2025,11:00,Friday,441,20,4.34%,461,Bayonne,No,Low
1/31/2025,1:00,Friday,489,27,5.23%,516,Holland,No,Low
1/31/2025,20:00,Friday,404,15,3.58%,419,Bayonne,Yes,Low
1/31/2025,3:00,Friday,388,17,4.20%,405,Holland,No,Low
1/31/2025,2:00,Friday,327,21,6.03%,348,Holland,No,Low
1/31/2025,5:00,Friday,198,14,6.60%,212,Bayonne,No,Low
1/31/2025,21:00,Friday,300,16,5.06%,316,Bayonne,No,Low
1/31/2025,22:00,Friday,280,9,3.11%,289,Bayonne,No,Low
1/31/2025,4:00,Friday,118,7,5.60%,125,Bayonne,No,Low
1/31/2025,23:00,Friday,232,15,6.07%,247,Bayonne,No,Low
1/31/2025,22:00,Friday,146,6,3.95%,152,GWB,No,Low
1/31/2025,0:00,Friday,96,9,8.57%,105,Bayonne,No,Low
1/31/2025,3:00,Friday,61,5,7.58%,66,Bayonne,No,Low
1/31/2025,2:00,Friday,58,4,6.45%,62,Bayonne,No,Low
1/31/2025,1:00,Friday,49,2,3.92%,51,Bayonne,No,Low
1/31/2025,23:00,Friday,16,0,0.00%,16,GWB,No,Low
1/31/2025,3:00,Friday,15,0,0.00%,15,GWB,No,Low
1/31/2025,1:00,Friday,6,0,0.00%,6,GWB,No,Low
1/31/2025,0:00,Friday,4,0,0.00%,4,GWB,No,Low
1/31/2025,2:00,Friday,2,0,0.00%,2,GWB,No,Low
2/1/2025,16:00,Saturday,4975,186,3.60%,5161,GWB,Yes,High
2/1/2025,11:00,Saturday,4251,108,2.48%,4359,GWB,Yes,High
2/1/2025,18:00,Saturday,4806,170,3.42%,4976,GWB,Yes,High
2/1/2025,12:00,Saturday,4469,126,2.74%,4595,GWB,Yes,High
2/1/2025,14:00,Saturday,4567,140,2.97%,4707,GWB,Yes,High
2/1/2025,15:00,Saturday,4680,137,2.84%,4817,GWB,Yes,High
2/1/2025,13:00,Saturday,4351,124,2.77%,4475,GWB,Yes,High
2/1/2025,17:00,Saturday,4610,147,3.09%,4757,GWB,Yes,High
2/1/2025,19:00,Saturday,4170,142,3.29%,4312,GWB,Yes,High
2/1/2025,20:00,Saturday,3914,183,4.47%,4097,GWB,Yes,High
2/1/2025,10:00,Saturday,3707,116,3.03%,3823,GWB,No,High
2/1/2025,21:00,Saturday,3370,136,3.88%,3506,GWB,Yes,High
2/1/2025,9:00,Saturday,3377,110,3.15%,3487,GWB,No,High
2/1/2025,17:00,Saturday,3854,145,3.63%,3999,GWB,Yes,High
2/1/2025,5:00,Saturday,1802,74,3.94%,1876,GWB,No,High
2/1/2025,8:00,Saturday,2761,104,3.63%,2865,GWB,No,High
2/1/2025,11:00,Saturday,3469,117,3.26%,3586,GWB,Yes,High
2/1/2025,7:00,Saturday,2257,78,3.34%,2335,GWB,No,High
2/1/2025,12:00,Saturday,3424,125,3.52%,3549,GWB,Yes,High
2/1/2025,6:00,Saturday,1938,78,3.87%,2016,GWB,No,High
2/1/2025,18:00,Saturday,3404,129,3.65%,3533,GWB,Yes,High
2/1/2025,16:00,Saturday,3383,135,3.84%,3518,GWB,Yes,High
2/1/2025,22:00,Saturday,2942,97,3.19%,3039,GWB,No,High
2/1/2025,13:00,Saturday,3367,146,4.16%,3513,GWB,Yes,High
2/1/2025,17:00,Saturday,3140,104,3.21%,3244,Goethals,Yes,High
2/1/2025,15:00,Saturday,3336,151,4.33%,3487,GWB,Yes,High
2/1/2025,16:00,Saturday,3024,99,3.17%,3123,Goethals,Yes,High
2/1/2025,14:00,Saturday,3242,139,4.11%,3381,GWB,Yes,High
2/1/2025,18:00,Saturday,2993,97,3.14%,3090,Goethals,Yes,High
2/1/2025,19:00,Saturday,3163,146,4.41%,3309,GWB,Yes,High
2/1/2025,15:00,Saturday,2887,91,3.06%,2978,Goethals,Yes,High
2/1/2025,14:00,Saturday,2766,79,2.78%,2845,Goethals,Yes,High
2/1/2025,0:00,Saturday,1902,107,5.33%,2009,GWB,No,High
2/1/2025,13:00,Saturday,2717,78,2.79%,2795,Goethals,Yes,High
2/1/2025,19:00,Saturday,2800,109,3.75%,2909,Goethals,Yes,High
2/1/2025,23:00,Saturday,2620,115,4.20%,2735,GWB,No,High
2/1/2025,12:00,Saturday,2668,90,3.26%,2758,Goethals,Yes,High
2/1/2025,4:00,Saturday,1354,65,4.58%,1419,GWB,No,High
2/1/2025,11:00,Saturday,2572,94,3.53%,2666,Goethals,Yes,High
2/1/2025,10:00,Saturday,3327,126,3.65%,3453,GWB,No,High
2/1/2025,17:00,Saturday,2708,84,3.01%,2792,Lincoln,Yes,High
2/1/2025,12:00,Saturday,2661,66,2.42%,2727,Lincoln,Yes,High
2/1/2025,11:00,Saturday,2632,67,2.48%,2699,Lincoln,Yes,High
2/1/2025,21:00,Saturday,2765,94,3.29%,2859,GWB,Yes,High
2/1/2025,19:00,Saturday,2595,76,2.85%,2671,Lincoln,Yes,High
2/1/2025,20:00,Saturday,2444,74,2.94%,2518,Goethals,Yes,High
2/1/2025,13:00,Saturday,2592,75,2.81%,2667,Lincoln,Yes,High
2/1/2025,9:00,Saturday,3082,121,3.78%,3203,GWB,No,High
2/1/2025,18:00,Saturday,2586,57,2.16%,2643,Lincoln,Yes,High
2/1/2025,16:00,Saturday,2539,68,2.61%,2607,Lincoln,Yes,Medium
2/1/2025,20:00,Saturday,2604,102,3.77%,2706,GWB,Yes,Medium
2/1/2025,15:00,Saturday,2497,51,2.00%,2548,Outerbridge,Yes,Medium
2/1/2025,16:00,Saturday,2490,48,1.89%,2538,Outerbridge,Yes,Medium
2/1/2025,18:00,Saturday,2451,53,2.12%,2504,Outerbridge,Yes,Medium
2/1/2025,17:00,Saturday,2408,46,1.87%,2454,Outerbridge,Yes,Medium
2/1/2025,10:00,Saturday,2359,68,2.80%,2427,Goethals,No,Medium
2/1/2025,15:00,Saturday,2308,81,3.39%,2389,Lincoln,Yes,Medium
2/1/2025,3:00,Saturday,1075,46,4.10%,1121,GWB,No,Medium
2/1/2025,13:00,Saturday,2260,43,1.87%,2303,Outerbridge,Yes,Medium
2/1/2025,14:00,Saturday,2251,78,3.35%,2329,Lincoln,Yes,Medium
2/1/2025,21:00,Saturday,2115,70,3.20%,2185,Goethals,Yes,Medium
2/1/2025,2:00,Saturday,1039,59,5.37%,1098,GWB,No,Medium
2/1/2025,11:00,Saturday,2150,31,1.42%,2181,Outerbridge,Yes,Medium
2/1/2025,14:00,Saturday,2196,51,2.27%,2247,Outerbridge,Yes,Medium
2/1/2025,1:00,Saturday,1274,79,5.84%,1353,GWB,No,Medium
2/1/2025,12:00,Saturday,2150,57,2.58%,2207,Outerbridge,Yes,Medium
2/1/2025,10:00,Saturday,2379,46,1.90%,2425,Lincoln,No,Medium
2/1/2025,19:00,Saturday,2122,46,2.12%,2168,Outerbridge,Yes,Medium
2/1/2025,22:00,Saturday,2522,122,4.61%,2644,GWB,No,Medium
2/1/2025,20:00,Saturday,2079,43,2.03%,2122,Outerbridge,Yes,Medium
2/1/2025,9:00,Saturday,1969,68,3.34%,2037,Goethals,No,Medium
2/1/2025,17:00,Saturday,2078,71,3.30%,2149,Holland,Yes,Medium
2/1/2025,18:00,Saturday,2067,86,3.99%,2153,Holland,Yes,Medium
2/1/2025,22:00,Saturday,2080,71,3.30%,2151,Goethals,No,Medium
2/1/2025,12:00,Saturday,2028,62,2.97%,2090,Holland,Yes,Medium
2/1/2025,11:00,Saturday,2011,63,3.04%,2074,Holland,Yes,Medium
2/1/2025,16:00,Saturday,2031,81,3.84%,2112,Holland,Yes,Medium
